         sim	        time	        step	          pH	          pe	         Alk	      charge	     pct_err	          Ca	          Mg	          Na	          Cl	          Fe	        S(6)	       S(-2)	           C	  Pyrrhotite	d_Pyrrhotite	     Calcite	   d_Calcite	k_Quartz(alpha)	dk_Quartz(alpha)	 k_Kaolinite	dk_Kaolinite	k_Chamosite(Daphnite)	dk_Chamosite(Daphnite)	  k_Siderite	 dk_Siderite	
           1	      212400	          59	     6.79939	    -3.31598	   0.0205074	-2.20729e-13	-1.98186e-11	  6.1226e-03	  5.1654e-02	  5.0205e-01	  4.4428e-01	  3.6299e-07	  7.6409e-02	  2.3142e-03	  2.2599e-02	  8.4297e-04	  8.4297e-04	  1.0171e-01	  1.7087e-03	  1.0000e+00	 -2.8170e-07	  1.0000e-01	  3.2619e-06	  9.9995e-02	 -5.1656e-06	  9.9183e-02	 -8.1744e-04	
           1	      216000	          60	     6.79904	    -3.31523	   0.0205111	-3.38448e-13	-3.03883e-11	  6.1243e-03	  5.1654e-02	  5.0205e-01	  4.4428e-01	  3.6476e-07	  7.6409e-02	  2.2999e-03	  2.2614e-02	  8.5719e-04	  8.5719e-04	  1.0171e-01	  1.7071e-03	  1.0000e+00	 -2.8630e-07	  1.0000e-01	  3.2949e-06	  9.9995e-02	 -5.2535e-06	  9.9169e-02	 -8.3122e-04	
           1	      219600	          61	     6.79868	    -3.31447	   0.0205148	 2.38221e-14	 2.13891e-12	  6.1259e-03	  5.1654e-02	  5.0205e-01	  4.4428e-01	  3.6654e-07	  7.6409e-02	  2.2857e-03	  2.2630e-02	  8.7140e-04	  8.7140e-04	  1.0171e-01	  1.7054e-03	  1.0000e+00	 -2.9089e-07	  1.0000e-01	  3.3278e-06	  9.9995e-02	 -5.3414e-06	  9.9155e-02	 -8.4500e-04	
           1	      223200	          62	     6.79833	    -3.31371	   0.0205185	 2.31685e-14	 2.08022e-12	  6.1276e-03	  5.1654e-02	  5.0205e-01	  4.4428e-01	  3.6836e-07	  7.6409e-02	  2.2715e-03	  2.2645e-02	  8.8562e-04	  8.8562e-04	  1.0170e-01	  1.7037e-03	  1.0000e+00	 -2.9547e-07	  1.0000e-01	  3.3608e-06	  9.9995e-02	 -5.4293e-06	  9.9141e-02	 -8.5878e-04	
           1	      226800	          63	     6.79797	    -3.31295	   0.0205222	 2.01998e-14	 1.81367e-12	  6.1293e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  3.7020e-07	  7.6409e-02	  2.2573e-03	  2.2660e-02	  8.9983e-04	  8.9983e-04	  1.0170e-01	  1.7020e-03	  1.0000e+00	 -3.0005e-07	  1.0000e-01	  3.3939e-06	  9.9994e-02	 -5.5172e-06	  9.9127e-02	 -8.7255e-04	
           1	      230400	          64	     6.79762	    -3.31218	   0.0205258	 2.06149e-14	 1.85094e-12	  6.1310e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  3.7207e-07	  7.6409e-02	  2.2431e-03	  2.2676e-02	  9.1404e-04	  9.1404e-04	  1.0170e-01	  1.7004e-03	  1.0000e+00	 -3.0461e-07	  1.0000e-01	  3.4269e-06	  9.9994e-02	 -5.6052e-06	  9.9114e-02	 -8.8632e-04	
           1	      234000	          65	     6.79726	    -3.31142	   0.0205295	 1.78865e-14	 1.60596e-12	  6.1326e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  3.7397e-07	  7.6409e-02	  2.2289e-03	  2.2691e-02	  9.2825e-04	  9.2825e-04	  1.0170e-01	  1.6987e-03	  1.0000e+00	 -3.0917e-07	  1.0000e-01	  3.4600e-06	  9.9994e-02	 -5.6931e-06	  9.9100e-02	 -9.0009e-04	
           1	      237600	          66	     6.79691	    -3.31065	   0.0205332	 1.91296e-14	 1.71757e-12	  6.1343e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  3.7590e-07	  7.6409e-02	  2.2147e-03	  2.2707e-02	  9.4245e-04	  9.4245e-04	  1.0170e-01	  1.6970e-03	  1.0000e+00	 -3.1373e-07	  1.0000e-01	  3.4931e-06	  9.9994e-02	 -5.7811e-06	  9.9086e-02	 -9.1386e-04	
           1	      241200	          67	     6.79656	    -3.30988	   0.0205369	 1.75676e-14	 1.57732e-12	  6.1360e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  3.7786e-07	  7.6409e-02	  2.2005e-03	  2.2722e-02	  9.5665e-04	  9.5665e-04	  1.0170e-01	  1.6953e-03	  1.0000e+00	 -3.1827e-07	  1.0000e-01	  3.5263e-06	  9.9994e-02	 -5.8691e-06	  9.9072e-02	 -9.2762e-04	
           1	      244800	          68	      6.7962	    -3.30911	   0.0205406	 1.65692e-14	 1.48767e-12	  6.1377e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  3.7985e-07	  7.6409e-02	  2.1863e-03	  2.2738e-02	  9.7085e-04	  9.7085e-04	  1.0169e-01	  1.6936e-03	  1.0000e+00	 -3.2281e-07	  1.0000e-01	  3.5595e-06	  9.9994e-02	 -5.9571e-06	  9.9059e-02	 -9.4138e-04	
           1	      248400	          69	     6.79585	    -3.30833	   0.0205443	 1.51315e-14	 1.35859e-12	  6.1394e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  3.8187e-07	  7.6409e-02	  2.1721e-03	  2.2753e-02	  9.8505e-04	  9.8505e-04	  1.0169e-01	  1.6920e-03	  1.0000e+00	 -3.2734e-07	  1.0000e-01	  3.5927e-06	  9.9994e-02	 -6.0451e-06	  9.9045e-02	 -9.5514e-04	
           1	      252000	          70	     6.79552	    -3.30759	    0.020545	 8.10133e-15	  7.2738e-13	  6.1407e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  3.8390e-07	  7.6409e-02	  2.1579e-03	  2.2768e-02	  9.9924e-04	  9.9924e-04	  1.0169e-01	  1.6906e-03	  1.0000e+00	 -3.3192e-07	  1.0000e-01	  4.0283e-06	  9.9994e-02	 -6.1331e-06	  9.9031e-02	 -9.6890e-04	
           1	      255600	          71	     6.79519	    -3.30684	   0.0205459	 1.26505e-14	 1.13582e-12	  6.1421e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  3.8596e-07	  7.6409e-02	  2.1437e-03	  2.2783e-02	  1.0134e-03	  1.0134e-03	  1.0169e-01	  1.6892e-03	  1.0000e+00	 -3.3652e-07	  1.0000e-01	  4.4285e-06	  9.9994e-02	 -6.2211e-06	  9.9017e-02	 -9.8265e-04	
           1	      259200	          72	     6.79485	    -3.30608	   0.0205471	 1.11876e-14	 1.00448e-12	  6.1436e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  3.8805e-07	  7.6409e-02	  2.1295e-03	  2.2799e-02	  1.0276e-03	  1.0276e-03	  1.0169e-01	  1.6878e-03	  1.0000e+00	 -3.4112e-07	  1.0000e-01	  4.7914e-06	  9.9994e-02	 -6.3091e-06	  9.9004e-02	 -9.9640e-04	
           1	      262800	          73	     6.79452	    -3.30532	   0.0205486	 9.47034e-15	 8.50293e-13	  6.1450e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  3.9018e-07	  7.6409e-02	  2.1153e-03	  2.2814e-02	  1.0418e-03	  1.0418e-03	  1.0169e-01	  1.6863e-03	  1.0000e+00	 -3.4574e-07	  1.0001e-01	  5.1192e-06	  9.9994e-02	 -6.3972e-06	  9.8990e-02	 -1.0102e-03	
           1	      266400	          74	     6.79418	    -3.30455	   0.0205511	 8.46583e-15	 7.60103e-13	  6.1466e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  3.9235e-07	  7.6409e-02	  2.1012e-03	  2.2829e-02	  1.0560e-03	  1.0560e-03	  1.0168e-01	  1.6847e-03	  1.0000e+00	 -3.5035e-07	  1.0001e-01	  5.3089e-06	  9.9994e-02	 -6.4852e-06	  9.8976e-02	 -1.0239e-03	
           1	      270000	          75	     6.79382	    -3.30376	   0.0205548	 6.11842e-15	 5.49339e-13	  6.1483e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  3.9457e-07	  7.6409e-02	  2.0870e-03	  2.2844e-02	  1.0702e-03	  1.0702e-03	  1.0168e-01	  1.6830e-03	  1.0000e+00	 -3.5494e-07	  1.0001e-01	  5.3499e-06	  9.9993e-02	 -6.5733e-06	  9.8962e-02	 -1.0376e-03	
           1	      273600	          76	     6.79347	    -3.30297	   0.0205585	 4.67495e-15	 4.19738e-13	  6.1500e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  3.9683e-07	  7.6409e-02	  2.0728e-03	  2.2860e-02	  1.0844e-03	  1.0844e-03	  1.0168e-01	  1.6814e-03	  1.0000e+00	 -3.5951e-07	  1.0001e-01	  5.3847e-06	  9.9993e-02	 -6.6613e-06	  9.8949e-02	 -1.0514e-03	
           1	      277200	          77	     6.79312	    -3.30218	   0.0205622	 1.67478e-15	 1.50369e-13	  6.1516e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  3.9912e-07	  7.6409e-02	  2.0586e-03	  2.2875e-02	  1.0985e-03	  1.0985e-03	  1.0168e-01	  1.6797e-03	  1.0000e+00	 -3.6408e-07	  1.0001e-01	  5.4196e-06	  9.9993e-02	 -6.7494e-06	  9.8935e-02	 -1.0651e-03	
           1	      280800	          78	     6.79277	    -3.30139	   0.0205659	 2.34277e-16	 2.10343e-14	  6.1533e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  4.0145e-07	  7.6409e-02	  2.0445e-03	  2.2891e-02	  1.1127e-03	  1.1127e-03	  1.0168e-01	  1.6780e-03	  1.0000e+00	 -3.6864e-07	  1.0001e-01	  5.4547e-06	  9.9993e-02	 -6.8375e-06	  9.8921e-02	 -1.0789e-03	
           1	      284400	          79	     6.79241	    -3.30059	   0.0205696	-2.63526e-15	-2.36603e-13	  6.1550e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  4.0381e-07	  7.6409e-02	  2.0303e-03	  2.2906e-02	  1.1269e-03	  1.1269e-03	  1.0168e-01	  1.6763e-03	  1.0000e+00	 -3.7319e-07	  1.0001e-01	  5.4899e-06	  9.9993e-02	 -6.9256e-06	  9.8907e-02	 -1.0926e-03	
           1	      288000	          80	     6.79206	    -3.29979	   0.0205733	-7.02088e-15	 -6.3036e-13	  6.1567e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  4.0622e-07	  7.6409e-02	  2.0161e-03	  2.2922e-02	  1.1410e-03	  1.1410e-03	  1.0167e-01	  1.6746e-03	  1.0000e+00	 -3.7773e-07	  1.0001e-01	  5.5253e-06	  9.9993e-02	 -7.0138e-06	  9.8894e-02	 -1.1063e-03	
           1	      291600	          81	     6.79171	    -3.29899	    0.020577	 -1.3383e-14	-1.20157e-12	  6.1584e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  4.0866e-07	  7.6409e-02	  2.0020e-03	  2.2937e-02	  1.1552e-03	  1.1552e-03	  1.0167e-01	  1.6729e-03	  1.0000e+00	 -3.8227e-07	  1.0001e-01	  5.5608e-06	  9.9993e-02	 -7.1019e-06	  9.8880e-02	 -1.1200e-03	
           1	      295200	          82	     6.79136	    -3.29819	   0.0205807	-2.29718e-14	-2.06248e-12	  6.1601e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  4.1114e-07	  7.6409e-02	  1.9878e-03	  2.2952e-02	  1.1694e-03	  1.1694e-03	  1.0167e-01	  1.6712e-03	  1.0000e+00	 -3.8680e-07	  1.0001e-01	  5.5965e-06	  9.9993e-02	 -7.1900e-06	  9.8866e-02	 -1.1338e-03	
           1	      298800	          83	     6.79101	    -3.29738	   0.0205845	-3.90619e-14	 -3.5071e-12	  6.1618e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  4.1367e-07	  7.6409e-02	  1.9736e-03	  2.2968e-02	  1.1835e-03	  1.1835e-03	  1.0167e-01	  1.6695e-03	  1.0000e+00	 -3.9132e-07	  1.0001e-01	  5.6323e-06	  9.9993e-02	 -7.2782e-06	  9.8853e-02	 -1.1475e-03	
           1	      302400	          84	     6.79066	    -3.29658	   0.0205882	-1.04563e-14	-9.38794e-13	  6.1635e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  4.1624e-07	  7.6409e-02	  1.9595e-03	  2.2983e-02	  1.1977e-03	  1.1977e-03	  1.0167e-01	  1.6678e-03	  1.0000e+00	 -3.9584e-07	  1.0001e-01	  5.6683e-06	  9.9993e-02	 -7.3663e-06	  9.8839e-02	 -1.1612e-03	
           1	      306000	          85	      6.7903	    -3.29577	   0.0205919	-1.37565e-14	 -1.2351e-12	  6.1652e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  4.1885e-07	  7.6409e-02	  1.9453e-03	  2.2999e-02	  1.2118e-03	  1.2118e-03	  1.0167e-01	  1.6661e-03	  1.0000e+00	 -4.0035e-07	  1.0001e-01	  5.7046e-06	  9.9993e-02	 -7.4545e-06	  9.8825e-02	 -1.1749e-03	
           1	      309600	          86	     6.78995	    -3.29495	   0.0205956	-1.50121e-14	-1.34782e-12	  6.1669e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  4.2150e-07	  7.6409e-02	  1.9312e-03	  2.3014e-02	  1.2260e-03	  1.2260e-03	  1.0166e-01	  1.6644e-03	  1.0000e+00	 -4.0485e-07	  1.0001e-01	  5.7410e-06	  9.9992e-02	 -7.5427e-06	  9.8811e-02	 -1.1886e-03	
           1	      313200	          87	      6.7896	    -3.29414	   0.0205993	-1.70325e-14	-1.52922e-12	  6.1686e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  4.2420e-07	  7.6409e-02	  1.9170e-03	  2.3030e-02	  1.2402e-03	  1.2402e-03	  1.0166e-01	  1.6627e-03	  1.0000e+00	 -4.0934e-07	  1.0001e-01	  5.7776e-06	  9.9992e-02	 -7.6309e-06	  9.8798e-02	 -1.2024e-03	
           1	      316800	          88	     6.78925	    -3.29332	   0.0206031	-1.96557e-14	-1.76473e-12	  6.1703e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  4.2694e-07	  7.6409e-02	  1.9029e-03	  2.3045e-02	  1.2543e-03	  1.2543e-03	  1.0166e-01	  1.6610e-03	  1.0000e+00	 -4.1383e-07	  1.0001e-01	  5.8145e-06	  9.9992e-02	 -7.7191e-06	  9.8784e-02	 -1.2161e-03	
           1	      320400	          89	      6.7889	     -3.2925	   0.0206068	-2.19952e-14	-1.97477e-12	  6.1721e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  4.2974e-07	  7.6409e-02	  1.8887e-03	  2.3060e-02	  1.2684e-03	  1.2684e-03	  1.0166e-01	  1.6592e-03	  1.0000e+00	 -4.1831e-07	  1.0001e-01	  5.8516e-06	  9.9992e-02	 -7.8073e-06	  9.8770e-02	 -1.2298e-03	
           1	      324000	          90	     6.78855	    -3.29167	   0.0206105	-2.43837e-14	-2.18921e-12	  6.1738e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  4.3258e-07	  7.6409e-02	  1.8746e-03	  2.3076e-02	  1.2826e-03	  1.2826e-03	  1.0166e-01	  1.6575e-03	  1.0000e+00	 -4.2278e-07	  1.0001e-01	  5.8889e-06	  9.9992e-02	 -7.8956e-06	  9.8757e-02	 -1.2435e-03	
           1	      327600	          91	      6.7882	    -3.29085	   0.0206143	 -2.6707e-14	-2.39779e-12	  6.1755e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  4.3546e-07	  7.6409e-02	  1.8605e-03	  2.3091e-02	  1.2967e-03	  1.2967e-03	  1.0166e-01	  1.6558e-03	  1.0000e+00	 -4.2724e-07	  1.0001e-01	  5.9266e-06	  9.9992e-02	 -7.9838e-06	  9.8743e-02	 -1.2572e-03	
           1	      331200	          92	     6.78785	    -3.29002	    0.020618	-1.65252e-12	-1.48366e-10	  6.1772e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  4.3840e-07	  7.6409e-02	  1.8463e-03	  2.3107e-02	  1.3109e-03	  1.3109e-03	  1.0165e-01	  1.6541e-03	  1.0000e+00	 -4.3170e-07	  1.0001e-01	  5.9645e-06	  9.9992e-02	 -8.0721e-06	  9.8729e-02	 -1.2709e-03	
           1	      334800	          93	      6.7875	    -3.28918	   0.0206217	-2.28359e-12	-2.05023e-10	  6.1789e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  4.4139e-07	  7.6409e-02	  1.8322e-03	  2.3122e-02	  1.3250e-03	  1.3250e-03	  1.0165e-01	  1.6524e-03	  1.0000e+00	 -4.3615e-07	  1.0001e-01	  6.0027e-06	  9.9992e-02	 -8.1603e-06	  9.8715e-02	 -1.2846e-03	
           1	      338400	          94	     6.78715	    -3.28835	   0.0206254	-3.13011e-12	-2.81024e-10	  6.1806e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  4.4443e-07	  7.6409e-02	  1.8181e-03	  2.3137e-02	  1.3391e-03	  1.3391e-03	  1.0165e-01	  1.6507e-03	  1.0000e+00	 -4.4060e-07	  1.0001e-01	  6.0413e-06	  9.9992e-02	 -8.2486e-06	  9.8702e-02	 -1.2983e-03	
           1	      342000	          95	     6.78681	    -3.28751	   0.0206292	-4.24209e-12	-3.80858e-10	  6.1823e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  4.4753e-07	  7.6409e-02	  1.8039e-03	  2.3153e-02	  1.3533e-03	  1.3533e-03	  1.0165e-01	  1.6490e-03	  1.0000e+00	 -4.4503e-07	  1.0001e-01	  6.0802e-06	  9.9992e-02	 -8.3369e-06	  9.8688e-02	 -1.3120e-03	
           1	      345600	          96	     6.78646	    -3.28667	   0.0206329	 -5.6828e-12	-5.10204e-10	  6.1840e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  4.5068e-07	  7.6409e-02	  1.7898e-03	  2.3168e-02	  1.3674e-03	  1.3674e-03	  1.0165e-01	  1.6473e-03	  1.0000e+00	 -4.4946e-07	  1.0001e-01	  6.1195e-06	  9.9992e-02	 -8.4252e-06	  9.8674e-02	 -1.3256e-03	
           1	      349200	          97	     6.78611	    -3.28583	   0.0206366	-7.52482e-12	-6.75581e-10	  6.1857e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  4.5389e-07	  7.6409e-02	  1.7757e-03	  2.3184e-02	  1.3815e-03	  1.3815e-03	  1.0165e-01	  1.6456e-03	  1.0000e+00	 -4.5389e-07	  1.0001e-01	  6.1592e-06	  9.9991e-02	 -8.5135e-06	  9.8661e-02	 -1.3393e-03	
           1	      352800	          98	     6.78576	    -3.28498	   0.0206403	-4.90157e-14	-4.40063e-12	  6.1875e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  4.5715e-07	  7.6409e-02	  1.7616e-03	  2.3199e-02	  1.3956e-03	  1.3956e-03	  1.0164e-01	  1.6438e-03	  1.0000e+00	 -4.5830e-07	  1.0001e-01	  6.1992e-06	  9.9991e-02	 -8.6019e-06	  9.8647e-02	 -1.3530e-03	
           1	      356400	          99	     6.78541	    -3.28413	   0.0206441	-5.16674e-14	-4.63869e-12	  6.1892e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  4.6047e-07	  7.6409e-02	  1.7475e-03	  2.3214e-02	  1.4097e-03	  1.4097e-03	  1.0164e-01	  1.6421e-03	  1.0000e+00	 -4.6271e-07	  1.0001e-01	  6.2398e-06	  9.9991e-02	 -8.6902e-06	  9.8633e-02	 -1.3667e-03	
           1	      360000	         100	     6.78506	    -3.28327	   0.0206478	-5.51471e-14	-4.95109e-12	  6.1909e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  4.6386e-07	  7.6409e-02	  1.7334e-03	  2.3230e-02	  1.4239e-03	  1.4239e-03	  1.0164e-01	  1.6404e-03	  1.0000e+00	 -4.6711e-07	  1.0001e-01	  6.2808e-06	  9.9991e-02	 -8.7785e-06	  9.8620e-02	 -1.3804e-03	
           1	      363600	         101	     6.78471	    -3.28242	   0.0206515	-5.89797e-14	-5.29517e-12	  6.1926e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  4.6730e-07	  7.6409e-02	  1.7192e-03	  2.3245e-02	  1.4380e-03	  1.4380e-03	  1.0164e-01	  1.6387e-03	  1.0000e+00	 -4.7151e-07	  1.0001e-01	  6.3223e-06	  9.9991e-02	 -8.8669e-06	  9.8606e-02	 -1.3940e-03	
           1	      367200	         102	     6.78437	    -3.28156	   0.0206552	-6.25446e-14	-5.61521e-12	  6.1943e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  4.7081e-07	  7.6409e-02	  1.7051e-03	  2.3261e-02	  1.4521e-03	  1.4521e-03	  1.0164e-01	  1.6370e-03	  1.0000e+00	 -4.7589e-07	  1.0001e-01	  6.3643e-06	  9.9991e-02	 -8.9553e-06	  9.8592e-02	 -1.4077e-03	
           1	      370800	         103	     6.78402	    -3.28069	    0.020659	-6.70879e-14	-6.02309e-12	  6.1961e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  4.7438e-07	  7.6409e-02	  1.6910e-03	  2.3276e-02	  1.4662e-03	  1.4662e-03	  1.0164e-01	  1.6352e-03	  1.0000e+00	 -4.8027e-07	  1.0001e-01	  6.4069e-06	  9.9991e-02	 -9.0437e-06	  9.8579e-02	 -1.4214e-03	
           1	      374400	         104	     6.78367	    -3.27982	   0.0206627	-6.97817e-14	-6.26493e-12	  6.1978e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  4.7802e-07	  7.6409e-02	  1.6769e-03	  2.3291e-02	  1.4803e-03	  1.4803e-03	  1.0163e-01	  1.6335e-03	  1.0000e+00	 -4.8465e-07	  1.0001e-01	  6.4502e-06	  9.9991e-02	 -9.1321e-06	  9.8565e-02	 -1.4350e-03	
           1	      378000	         105	     6.78333	    -3.27895	   0.0206664	-7.36463e-14	-6.61187e-12	  6.1995e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  4.8173e-07	  7.6409e-02	  1.6628e-03	  2.3307e-02	  1.4944e-03	  1.4944e-03	  1.0163e-01	  1.6318e-03	  1.0000e+00	 -4.8901e-07	  1.0001e-01	  6.4941e-06	  9.9991e-02	 -9.2205e-06	  9.8551e-02	 -1.4487e-03	
           1	      381600	         106	     6.78298	    -3.27808	   0.0206701	-7.83618e-14	-7.03521e-12	  6.2012e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  4.8551e-07	  7.6409e-02	  1.6487e-03	  2.3322e-02	  1.5085e-03	  1.5085e-03	  1.0163e-01	  1.6301e-03	  1.0000e+00	 -4.9337e-07	  1.0001e-01	  6.5386e-06	  9.9991e-02	 -9.3089e-06	  9.8538e-02	 -1.4624e-03	
           1	      385200	         107	     6.78263	     -3.2772	   0.0206738	-8.17111e-14	-7.33589e-12	  6.2029e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  4.8936e-07	  7.6409e-02	  1.6346e-03	  2.3337e-02	  1.5226e-03	  1.5226e-03	  1.0163e-01	  1.6284e-03	  1.0000e+00	 -4.9773e-07	  1.0001e-01	  6.5840e-06	  9.9991e-02	 -9.3973e-06	  9.8524e-02	 -1.4760e-03	
           1	      388800	         108	     6.78229	    -3.27632	   0.0206775	-8.50462e-14	-7.63529e-12	  6.2047e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  4.9328e-07	  7.6409e-02	  1.6206e-03	  2.3353e-02	  1.5367e-03	  1.5367e-03	  1.0163e-01	  1.6266e-03	  1.0000e+00	 -5.0207e-07	  1.0001e-01	  6.6301e-06	  9.9991e-02	 -9.4857e-06	  9.8510e-02	 -1.4897e-03	
           1	      392400	         109	     6.78194	    -3.27543	   0.0206812	-8.99428e-14	-8.07487e-12	  6.2064e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  4.9728e-07	  7.6409e-02	  1.6065e-03	  2.3368e-02	  1.5508e-03	  1.5508e-03	  1.0162e-01	  1.6249e-03	  1.0000e+00	 -5.0641e-07	  1.0001e-01	  6.6771e-06	  9.9990e-02	 -9.5742e-06	  9.8497e-02	 -1.5033e-03	
           1	      396000	         110	     6.78159	    -3.27455	   0.0206849	 -9.2717e-14	-8.32392e-12	  6.2081e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  5.0135e-07	  7.6409e-02	  1.5924e-03	  2.3384e-02	  1.5648e-03	  1.5648e-03	  1.0162e-01	  1.6232e-03	  1.0000e+00	 -5.1075e-07	  1.0001e-01	  6.7250e-06	  9.9990e-02	 -9.6627e-06	  9.8483e-02	 -1.5170e-03	
           1	      399600	         111	     6.78125	    -3.27365	   0.0206886	-9.64146e-14	-8.65587e-12	  6.2098e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  5.0551e-07	  7.6409e-02	  1.5783e-03	  2.3399e-02	  1.5789e-03	  1.5789e-03	  1.0162e-01	  1.6215e-03	  1.0000e+00	 -5.1507e-07	  1.0001e-01	  6.7739e-06	  9.9990e-02	 -9.7511e-06	  9.8469e-02	 -1.5306e-03	
           1	      403200	         112	      6.7809	    -3.27276	   0.0206923	-1.00692e-13	 -9.0399e-12	  6.2116e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  5.0974e-07	  7.6409e-02	  1.5642e-03	  2.3414e-02	  1.5930e-03	  1.5930e-03	  1.0162e-01	  1.6197e-03	  1.0000e+00	 -5.1939e-07	  1.0001e-01	  6.8239e-06	  9.9990e-02	 -9.8396e-06	  9.8456e-02	 -1.5443e-03	
           1	      406800	         113	     6.78056	    -3.27185	    0.020696	-1.04647e-13	-9.39493e-12	  6.2133e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  5.1406e-07	  7.6409e-02	  1.5502e-03	  2.3430e-02	  1.6071e-03	  1.6071e-03	  1.0162e-01	  1.6180e-03	  1.0000e+00	 -5.2370e-07	  1.0001e-01	  6.8750e-06	  9.9990e-02	 -9.9281e-06	  9.8442e-02	 -1.5579e-03	
           1	      410400	         114	     6.78021	    -3.27095	   0.0206997	-1.08479e-13	-9.73894e-12	  6.2150e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  5.1847e-07	  7.6409e-02	  1.5361e-03	  2.3445e-02	  1.6212e-03	  1.6212e-03	  1.0162e-01	  1.6163e-03	  1.0000e+00	 -5.2801e-07	  1.0001e-01	  6.9273e-06	  9.9990e-02	 -1.0017e-05	  9.8428e-02	 -1.5715e-03	
           1	      414000	         115	     6.77987	    -3.27004	   0.0207033	-1.11547e-13	-1.00143e-11	  6.2167e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  5.2296e-07	  7.6409e-02	  1.5220e-03	  2.3460e-02	  1.6352e-03	  1.6352e-03	  1.0161e-01	  1.6146e-03	  1.0000e+00	 -5.3231e-07	  1.0001e-01	  6.9810e-06	  9.9990e-02	 -1.0105e-05	  9.8415e-02	 -1.5852e-03	
           1	      417600	         116	     6.77952	    -3.26913	    0.020707	-1.15403e-13	-1.03605e-11	  6.2185e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  5.2755e-07	  7.6409e-02	  1.5079e-03	  2.3476e-02	  1.6493e-03	  1.6493e-03	  1.0161e-01	  1.6128e-03	  1.0000e+00	 -5.3660e-07	  1.0001e-01	  7.0362e-06	  9.9990e-02	 -1.0194e-05	  9.8401e-02	 -1.5988e-03	
           1	      421200	         117	     6.77918	    -3.26821	   0.0207106	-1.18906e-13	-1.06749e-11	  6.2202e-03	  5.1654e-02	  5.0204e-01	  4.4428e-01	  5.3223e-07	  7.6409e-02	  1.4939e-03	  2.3491e-02	  1.6634e-03	  1.6634e-03	  1.0161e-01	  1.6111e-03	  1.0000e+00	 -5.4089e-07	  1.0001e-01	  7.0929e-06	  9.9990e-02	 -1.0282e-05	  9.8388e-02	 -1.6124e-03	
